"code","libelle_x","pct_pop_0_24","pct_pop_25_64","pct_pop_65_plus","pct_union_libre","pct_ouvriers","pct_sans_emploi","pct_fam_3_enfants_plus","taux_de_natalite_annuel_moyen_2015_2021","taux_de_mortalite_annuel_moyen_2015_2021"
28088,"Châteaudun",30.2657060965218,44.5115810674723,23.8903090866837,8.6,12.9522038887598,44.4831186912635,13.5,10.1,13.1
28103,"Cloyes-les-Trois-Rivières",23.1592084150472,46.3184168300945,31.0037439828847,12.5,12.2660010697094,16.9361046959199,6.7,7.5,13.2
28110,"Le Coudray",29.567131327953,55.5392516507704,14.9914404499878,10.2,8.63291758376131,17.6133861734919,7,9.1,6
28134,"Dreux",35.99857508339,46.5915346999579,18.1320638621717,7.7,12.442112762719,42.2117189129075,21.5,16.9,9.2
28140,"Épernon",26.5092809515228,54.5683907010272,18.7781582267075,15.1,10.4162912236439,16.116248348745,6.7,15.2,6.6
28168,"Gallardon",31.9030370576762,50.9055447199777,17.8879910838674,11.2,12.3711340206186,19.8686371100164,11.9,11.4,10.4
28209,"Lèves",28.5256980259648,52.1607682731638,19.7225680241864,11,9.42557353725769,24.309580634163,8,10.4,9.4
28218,"Lucé",30.0410203820023,48.4553262402256,21.1639533393155,11.1,13.7931034482759,29.7354497354497,11.4,13.4,8
28220,"Luisant",26.0999700688417,48.7578569290632,25.4265190062855,9.7,7.4827895839569,21.7618170656845,8.3,8,7.9
28227,"Maintenon",25.2278284063125,50.8335185596799,23.0717937319404,10.7,7.84618804178706,20.069960647136,7.7,10.2,11.7
28229,"Mainvilliers",34.57538211088,49.5251876639233,16.0983992041241,11.3,12.8606312743059,27.045288531775,17.6,14,6.8
28279,"Nogent-le-Roi",31.0396785534907,47.6644902059267,21.5971873430437,11.8,13.7870416875942,26.3435194942044,9.7,9.7,14.5
28280,"Nogent-le-Rotrou",25.0936730542768,43.9674553045712,31.3456803340113,10.9,13.4353923562788,25.4443632822011,8.7,7.9,15.9
28348,"Saint-Lubin-des-Joncherets",29.8129000492368,48.1782373215165,21.7626784835057,14.3,13.2447070408666,27.9509453244762,10.1,9.1,12.1
28359,"Saint-Rémy-sur-Avre",32.8321419768302,50.0123243776189,17.673157505546,15.7,14.8631994084299,22.819122720552,14.2,10.6,7.1
28404,"Vernouillet",34.1469289441991,46.3829787234043,20.0642312324368,7,12.5652348454436,37.4588886965553,20.4,14.9,10.8
28422,"Les Villages Vovéens",28.8217369222956,49.7714575926866,22.2194007110208,13.5,13.9664804469274,15.3571428571429,8.3,11.6,13.9
29003,"Audierne",15.363808493373,42.7644035704625,41.5742493913984,7,8.8991073843657,26.8817204301075,4.6,4.1,20.8
29004,"Bannalec",26.4309469630667,52.301767897777,21.1972693856118,11.4,15.5434972868895,17.904953145917,9.3,9.1,12.6
29006,"Bénodet",15.6728232189974,39.7889182058048,44.353562005277,7,5.19788918205805,18.8992042440318,3.6,5,14.1
29011,"Bohars",26.1687413554634,44.7856154910097,29.4882434301521,5.9,5.22821576763485,38.604076590488,7.4,8.3,20.6
29015,"Bourg-Blanc",28.5431959345003,48.5601355166573,22.755505364201,8,8.75211744776962,19.1279069767442,8.7,11.9,12
29019,"Brest",34.5067648385965,48.1044843466863,17.7017454644425,11.3,8.83475744705234,42.7065497372065,9.2,11.2,9.3
29020,"Briec",29.7692837465565,52.8236914600551,17.1831955922865,11.6,16.7699724517906,19.7848761408083,11,10.9,10.7
29024,"Carhaix-Plouguer",22.1823204419889,45.1243093922652,32.2651933701657,10.3,13.0110497237569,28.8644015916743,7.2,6.7,16.7
29026,"Châteaulin",28.7325038880249,48.3864696734059,22.706065318818,8.5,13.0054432348367,28.7263961430293,9.7,7.3,14
29027,"Châteauneuf-du-Faou",23.3552631578947,43.5855263157895,32.0449561403509,10.7,14.3914473684211,29.3710691823899,8,7.4,16.8
29030,"Cléder",22.7045075125209,50.4730105731775,26.7390094602115,8.4,13.8286032276016,14.6085997794928,5.8,7.5,15.1
29031,"Clohars-Carnoët",21.5007525263384,46.9576435175231,31.8211137389809,7.7,7.11674908621802,19.5054945054945,5.8,7.7,10.9
29037,"Combrit",22.5806451612903,47.0214268895691,30.2801977866729,8.4,4.94466682364022,19.7796695042564,4.5,8.2,13.3
29039,"Concarneau",20.4105401077304,47.6245935847042,32.0133935070607,8,9.53559470082982,23.0996535561443,4.6,6.7,15.1
29042,"Crozon",21.9505532031143,45.0894686518235,33.3970769020626,6.9,6.10572326184947,24.9621326870645,6.6,6.7,16
29046,"Douarnenez",19.6921556167479,48.4219445032832,32.6484501871073,8.9,10.845159923745,21.5077282006416,5.7,5.6,18.2
29049,"Elliant",29.4047262937481,53.0960215375411,17.8582111875561,14.4,16.512114866886,16.5633802816901,6.9,11.9,13.5
29051,"Ergué-Gabéric",29.2178183093651,51.3270197591488,19.5019291476675,10.6,9.84449900619666,18.997722095672,6.8,9.7,7.8
29057,"La Forêt-Fouesnant",19.6939070170373,48.7727403984984,31.2734623159111,8.6,7.30580421599769,18.7685020722321,4.4,7.2,11.6
29058,"Fouesnant",19.8554169142404,45.2069716775599,35.016835016835,8,6.15963557140028,21.1610076670318,4.5,5.3,11.6
29061,"Gouesnou",27.3672601228927,50.9847171892232,21.8370883882149,8,7.31054041279345,22.8677379480841,6.3,10.7,8.2
29069,"Guilers",28.6168910648715,48.0048959608323,23.8800489596083,7.6,9.20440636474908,24.0693523712392,7.7,9,9.5
29075,"Guipavas",29.5795601552393,49.1203104786546,21.2807244501941,8,6.76584734799483,22.372925994206,9.4,10.7,8.2
29076,"Milizac-Guipronvel",32.8887932888793,50.4194450419445,16.5627016562702,10.3,11.2927511292751,17.278156996587,11.6,13.3,4.1
29101,"Landéda",21.6748768472906,52.0251778872469,25.9715380405036,6.9,7.25232621784346,17.5697001578117,5.4,7.4,13.8
29103,"Landerneau",28.2426261878317,48.691842527459,23.6702455880538,7.9,9.60755275823769,25.0158408313268,9.7,8.6,11.4
29105,"Landivisiau",29.0905134899913,51.3925152306353,19.8107049608355,10.2,14.3385552654482,23.9839119390347,8.7,10.6,11.1
29117,"Lannilis",30.7112824106517,48.4407848633497,20.6377014716188,9.6,12.5963559915907,21.0849909584087,11.1,9.7,11.9
29124,"Lesneven",28.0195201301342,49.383218110343,22.5023722380371,9.2,10.6954046360309,28.493000274499,10,8,13.5
29130,"Locmaria-Plouzané",29.4277929155313,51.8100428182172,19.3460490463215,8.1,7.18178279486181,26.8595041322314,9.5,9.8,5.5
29135,"Loctudy",14.5100972326103,39.3418100224383,46.6467215158315,5,5.73423086512092,24.5880861850444,3.6,4,16.2
29140,"Loperhet",29.9924069855733,53.2017210832701,16.071880536573,7.9,7.54239433054923,19.6955280685062,7.8,12.6,8.3
29146,"Melgven",25.1982378854626,49.2217327459618,24.8751835535977,10,12.4522760646109,16.3484486873508,5.7,9.1,10
29147,"Mellac",30.7900270351457,53.5896665665365,15.9807750075098,12.5,16.1610093121057,17.3206278026906,8.1,13.5,7.4
29150,"Moëlan-sur-Mer",17.7323860272351,43.8277087033748,38.4843102427472,6.9,6.34991119005329,20.8375548801081,4.7,5.8,15.1
29151,"Morlaix",27.0482453197343,49.8356035697511,23.4650741461451,10,11.7694423941488,33.3378214622324,6.9,9.3,13.2
29158,"Penmarch",15.8479532163743,47.3684210526316,36.8421052631579,7.1,9.92202729044834,22.5514403292181,3.7,4.6,17.6
29160,"Plabennec",32.1806962393759,48.8182559087205,18.8264058679707,9.5,11.9338689020841,20.7727164321488,8.7,10.6,9.1
29162,"Pleyben",28.7656033287101,49.1539528432732,22.3023578363384,11.8,12.5104022191401,27.9345372460497,8.2,7.1,15.1
29165,"Plobannalec-Lesconil",22.0793433652531,48.0711354309165,29.6580027359781,7.9,6.78522571819425,22.4245873648264,6.2,6.7,13
29170,"Plomelin",24.3850011941724,49.1043706711249,26.1046095056126,7.8,9.86386434201099,22.568093385214,5.8,8.2,10.6
29171,"Plomeur",24.6508018623901,50.5949301603725,24.3921365752716,10.3,10.8898085876875,18.7116564417178,5.4,7.3,9
29174,"Plonéour-Lanvern",26.5637308964865,48.9995273357492,24.3106979675437,10.9,10.5561682684733,19.5498392282958,6.8,9.2,12.3
29177,"Plouarzel",30.2638254693049,47.4378488077118,22.9832572298326,7.7,9.18315575849822,25.9893048128342,9.9,9.1,7.9
29178,"Ploudalmézeau",25.9987417426864,47.9553318653665,25.8257313620635,7.8,8.35168291915697,24.0078714332568,9.6,9,14.2
29179,"Ploudaniel",28.9801324503311,54.3841059602649,16.4238410596026,12.3,11.4437086092715,20.3117389186556,9.3,10.9,8.4
29185,"Plouescat",21.4852607709751,41.8650793650794,37.3015873015873,7.6,10.062358276644,26.404874746107,8,5.5,20.1
29189,"Plougastel-Daoulas",27.4302714763853,49.9070286351804,22.8263294905169,8.7,6.93194496095203,24.0983606557377,9.1,9.4,13.2
29190,"Plougonvelin",26.0090702947846,46.3265306122449,27.18820861678,6.3,5.51020408163265,23.4948604992658,6.6,9.2,10.6
29191,"Plougonven",26.1430246189918,44.284876905041,29.2790152403283,11.1,9.75967174677608,18.3984116479153,7.4,8.9,12.4
29195,"Plouguerneau",24.7979646812332,48.952409458246,26.6536964980545,9.3,10.5208021550434,19.6270253745032,6.3,8.7,13.8
29197,"Plouhinec",16.6073245167854,43.794506612411,38.911495422177,7.8,6.79043743641912,21.3704994192799,3.2,5,17.9
29199,"Plouigneau",28.5742535099862,48.1708522839628,22.7605299584734,11.4,10.5991694680641,19.1707717569787,8.5,10,11
29207,"Plourin-lès-Morlaix",26.4745011086475,45.8536585365854,28.2483370288248,9.6,8.80266075388027,20.0676982591876,7.9,8.2,12.3
29209,"Plouvien",30.9866392600206,54.1623843782117,14.825282631038,11.5,15.9815005138746,17.1252371916509,10.4,11.9,6
29212,"Plouzané",29.8448749350553,45.9511615824241,19.9435908854747,8.4,5.88584576560528,27.2007753190115,10.1,8.6,6.1
29216,"Pluguffan",28.8630429622597,52.0056966532162,19.2974127699976,10.8,12.603845240921,17.6631675034231,6.3,10.4,6.5
29220,"Pont-l'Abbé",23.2638475282906,48.8028588445503,27.9809410363311,8.5,10.7206670637284,28.0449109104223,4.9,6.3,16.6
29232,"Quimper",28.192074416266,49.9654316331982,21.9242009993401,11,9.77027748970805,27.8782351646278,7.4,9.2,10.6
29233,"Quimperlé",27.0202225290344,49.5573783805734,23.8122309753919,10.5,12.3446763583205,23.320222877745,8.3,9.3,14.1
29235,"Le Relecq-Kerhuon",28.61504537359,48.740564837588,22.3560342634213,9.3,6.42863200746332,21.9766834870367,9.2,9.2,8.5
29236,"Riec-sur-Bélon",21.5463199442768,45.7627118644068,32.7606222428605,9.9,10.5409798003251,17.2501268391679,4.6,6.9,10.7
29239,"Roscoff",16.0767846430714,44.8410317936413,40.251949610078,6.3,8.09838032393521,20.066889632107,4.5,4.1,18.3
29241,"Rosporden",25.5618346694704,51.5179392824287,22.7888027336049,11.4,16.8747535812853,26.8877551020408,6.6,8.7,14
29247,"Saint-Évarzec",25.5701254275941,53.4777651083238,20.581527936146,9.9,10.1482326111745,17.4840085287846,5.6,9.4,7.9
29254,"Saint-Martin-des-Champs",21.6631578947368,45.6631578947368,32.7368421052632,9.3,9.51578947368421,23.8358690640848,5.8,7.4,15.6
29259,"Saint-Pol-de-Léon",23.9133659694407,48.0344162587153,28.5862631657024,9.6,10.2952084260495,27.7331686226065,6,6.4,17.6
29260,"Saint-Renan",29.7080641301747,50.6819813352477,19.7774587221823,8.4,8.5546781526681,21.9546742209632,9.6,10.1,10.4
29272,"Saint-Yvi",28.6612758310872,50.0748727163821,20.9344115004492,11,13.6867325546571,18.4808612440191,7,12.5,7
29274,"Scaër",22.152019911928,48.7076392877657,29.3318016465633,11.4,15.9869806624545,23.0345911949686,7.6,7.4,16.1
29293,"Trégunc",20.9787234042553,46.6382978723404,32.4113475177305,7.8,9.64539007092199,21.5328467153285,4.8,6.2,11.2
29302,"Pont-de-Buis-lès-Quimerch",27.1488178025035,51.7385257301808,20.6954102920723,11.3,15.076495132128,14.7849462365591,8.7,10.9,13.3
30003,"Aigues-Mortes",23.3966609096143,51.5486470926885,24.7783534830167,12.1,8.5895221646517,20.2144293053384,4.5,8.7,9.3
30004,"Aigues-Vives",28.790153107175,48.2437706394476,22.5157610327229,12.6,7.475232662864,25.7622899813317,7,11.6,11.8
30006,"Aimargues",31.5707079492086,52.0438337102105,16.037571751609,13.7,11.4628631066272,21.9919786096257,9,13.9,7.4
30007,"Alès",28.8480816549713,46.4435432425043,26.4626811264012,8.8,9.02898022418664,51.5722344861418,8.7,10,12.5
30010,"Anduze",20.0361010830325,43.8628158844765,35.439229843562,7.3,6.76895306859206,38.6831275720165,6.5,9.1,19.7
30011,"Les Angles",20.4599056603774,46.7924528301887,33.2429245283019,9.6,5.70754716981132,28.4778225806452,4.1,8,12.4
30012,"Aramon",26.1691301187303,49.9878846619821,23.0433729101042,10.4,10.2980373152411,19.9224430441105,9.7,9.5,10.1
30028,"Bagnols-sur-Cèze",27.3125822007891,44.8542306006138,25.6795265234546,8.1,10.3846996931171,39.2547342700061,11.5,11.9,13
30032,"Beaucaire",30.1977040816327,50.5676020408163,21.422193877551,8.6,13.5650510204082,35.7169882709043,10.9,13.6,10.1
