"code","libelle_x","pct_pop_0_24","pct_pop_25_64","pct_pop_65_plus","pct_union_libre","pct_ouvriers","pct_sans_emploi","pct_fam_3_enfants_plus","taux_de_natalite_annuel_moyen_2015_2021","taux_de_mortalite_annuel_moyen_2015_2021"
78314,"Issou",31.8228105906314,53.8951120162933,13.3146639511202,8.9,9.36863543788187,14.2857142857143,13.3,11.4,4.2
78321,"Jouars-Pontchartrain",32.2153422772618,49.8452012383901,18.3178534571723,10.3,3.38837289301686,13.686858101027,10.3,10.4,12.1
78322,"Jouy-en-Josas",37.8405650857719,46.4303733602422,15.880423814329,7.3,3.22906155398587,31.7916479568927,8.3,7.3,6.7
78327,"Juziers",30.2313883299799,51.8108651911469,19.0140845070423,12,7.29376257545272,12.9675045984059,10,12.6,6.5
78335,"Limay",37.5411324180188,50.243957789629,12.8333144218768,9.3,10.9440599114944,20.9332385445615,21.1,20.6,5.8
78350,"Louveciennes",29.7633214332937,45.3259288642073,24.8975274362026,6.4,2.48578606373132,18.4363444268357,13.4,9.7,11.8
78354,"Magnanville",32.3151909017059,45.2315190901706,22.7294882209586,7.5,8.23720552396426,18.2484810391787,13.7,11,16.3
78356,"Magny-les-Hameaux",35.0452850293021,51.6888652104422,13.7346830047949,8.9,5.90303676078849,16.031941031941,13.3,10.1,4.5
78358,"Maisons-Laffitte",28.8258232235702,51.8587521663778,19.4930675909879,9.1,2.50433275563258,13.6236709268607,8.2,11.7,8.9
78361,"Mantes-la-Jolie",37.0237320101484,47.5066795392802,15.620018410831,8.3,10.4807023058443,27.8121596855162,22,18.5,6.3
78362,"Mantes-la-Ville",37.0228293413174,49.6631736526946,15.1384730538922,9.4,10.6147080838323,17.118186724231,19.2,18.8,6.9
78367,"Mareil-Marly",33.6905384213278,49.6602195504443,16.8060637741767,6.4,1.0977522216414,17.2467858262778,10.2,6.1,6.3
78372,"Marly-le-Roi",28.6431552840119,51.418546972355,19.2486842901216,8.6,3.3996733409957,14.0158670192671,8.2,10.7,7.5
78380,"Maule",33.0511288180611,48.5225763612218,18.1938911022576,9.6,5.26228419654714,16.7277167277167,8.1,8.3,7.5
78382,"Maurecourt",33.98392652124,50.7462686567164,14.9483352468427,10.3,5.67164179104478,10.7588075880759,10.6,11.4,5
78383,"Maurepas",32.3572081027349,51.7489656654667,19.4669818924292,9.8,6.18988770082209,14.6872803935348,10.5,12.5,6.7
78396,"Le Mesnil-le-Roi",30.8604871875989,49.1142043657071,19.8196773173047,7.3,4.01771591268586,17.3259493670886,11,7.8,11.7
78397,"Le Mesnil-Saint-Denis",29.9754654351277,48.2320681194978,21.6048491845865,8.3,3.16062923942849,12.9544196346189,9.1,8.6,9.2
78401,"Meulan-en-Yvelines",32.8945913062714,51.4766065700697,15.883198761199,9.7,9.50116137595399,16.7147351861563,17.3,14.7,7.7
78402,"Mézières-sur-Seine",34.6053319393623,51.8818609513853,14.1662310507057,11,7.63199163617355,12.3602296766395,12.8,11.3,4.8
78418,"Montesson",31.2728275101647,52.6221487147681,15.4848046309696,8.9,4.11412032251395,14.7527517660588,9.2,9.5,5.4
78423,"Montigny-le-Bretonneux",32.2151241463952,53.5324291153979,14.9258897945055,9,2.98958366113856,14.830446271286,8.8,12.4,3.9
78440,"Les Mureaux",38.8704123377579,47.9088795361568,13.526797539512,6.9,12.2376902021956,22.7200271324402,25.2,19.1,5.2
78442,"Neauphle-le-Château",29.7904191616766,48.622754491018,20.9880239520958,11.1,3.02395209580838,12.7529591447117,7.1,12.2,5.3
78455,"Noisy-le-Roi",28.6856244266806,47.1366793342943,24.4922028567684,5.4,2.14912855458,19.3570687867266,10.1,6.2,7.5
78466,"Orgeval",33.419689119171,47.3373632700058,18.566493955095,6.9,2.57628094415659,15.7191231509535,9.3,9.1,4.9
78481,"Le Pecq",29.3772107124811,50.4547751389591,18.9931783729156,8.5,2.94972208185953,16.575678455574,10,11.5,8.3
78486,"Le Perray-en-Yvelines",27.0976616231087,50.1757603545774,22.7571450405013,8.7,5.88415100106985,12.7175632911392,8,11.4,6.4
78490,"Plaisir",33.5585657370518,51.5378486055777,16.0478087649402,9.1,6.35219123505976,16.4912543540957,14.3,14.4,5.8
78498,"Poissy",31.9672131147541,51.3969412235106,17.2156137544982,9.9,6.58486605357857,16.5292724602056,12.6,17.2,7.3
78502,"Le Port-Marly",31.5977175463623,52.3181169757489,16.0841654778887,11.5,4.13694721825963,17.9770505737357,11.5,14.2,7.1
78517,"Rambouillet",27.5768198090692,50.9844868735084,21.945853221957,9.2,5.42586515513126,14.7909052071961,9.4,11.7,8.1
78531,"Rosny-sur-Seine",34.7524895367297,48.4341174772694,16.3082695915717,11.4,8.93346803290518,15.1977793199167,16.6,15.6,6
78537,"Saint-Arnoult-en-Yvelines",28.0238500851789,50.5451448040886,22.0783645655877,9.4,5.34923339011925,14.59236773634,7.5,8,6.4
78545,"Saint-Cyr-l'École",34.1709980449192,54.356015449907,11.7352534452339,9.9,5.15473749463545,13.9509830325882,11.4,16.1,5.2
78551,"Saint-Germain-en-Laye",31.9490761604326,51.5096890491212,17.8053177106805,7.8,3.28977016674178,17.746159453549,10.4,10.8,6.8
78571,"Saint-Nom-la-Bretèche",30.8636921817438,44.3102742529677,25.3786328284896,4.8,0.716332378223496,22.4067519738633,9.7,6.2,6.1
78575,"Saint-Rémy-lès-Chevreuse",27.0040015489867,48.9867045307861,23.9060281399251,6.6,2.58164450755131,15.8824528622388,7.4,7.7,14.2
78586,"Sartrouville",30.4470909800859,53.5259664193674,16.4135103475205,10,7.69035532994924,15.9494082909023,11.3,16.4,6.9
78621,"Trappes",40.5937657561468,50.2951033603227,10.4190764302874,8,12.2430821247442,20.24800130527,24,19.7,4
78624,"Triel-sur-Seine",33.7907652567,52.8898934452696,14.1023571197933,9.1,4.89183080400387,13.4196312162414,11.7,11.8,5.5
78638,"Vaux-sur-Seine",31.3791068266772,52.8821562069644,15.9944914420618,12,7.00373795002951,11.7441045995797,10.8,11.9,8.5
78640,"Vélizy-Villacoublay",30.6740633117598,54.7043543345221,15.1587196759565,10.4,4.54805617928059,12.2524752475248,8.7,13.1,6.4
78642,"Verneuil-sur-Seine",32.6881990700013,52.0862133970089,14.9616689707176,8.9,5.71823551589795,15.0915425098214,10.4,12.5,5.7
78643,"Vernouillet",37.1172069825436,54.2543640897756,14.3740648379052,8.1,7.5211970074813,16.8013100436681,13.1,12.2,6.8
78644,"La Verrière",37.8133592107391,48.4877890991428,14.0870127769691,8.7,9.396732977519,22.8823088455772,21.2,15.6,7.6
78646,"Versailles",32.2203213418355,49.3521719884671,17.9537487886872,7.6,2.41544737818082,19.5515076850874,12.6,12.9,7.6
78650,"Le Vésinet",30.0715837913844,49.8274319314841,19.1997954748818,6.6,1.72568068515915,18.1745460363171,10.6,9.7,7.3
78672,"Villennes-sur-Seine",30.0995024875622,48.6140724946695,21.5707178393746,7.8,2.57640369580668,14.6049661399549,9.4,10,7.1
78674,"Villepreux",37.2286995515695,57.1659192825112,16.3497757847534,8.4,5.13004484304933,13.7387173396675,9.6,12.5,4.9
78686,"Viroflay",32.0224056603774,51.6214622641509,16.1615566037736,8.4,2.20518867924528,14.5284082898632,11.4,12.3,7.4
78688,"Voisins-le-Bretonneux",30.8926406118832,51.823523925007,17.4797127133663,6.8,2.11733980039175,15.9900766801985,8.6,8.6,4.8
79003,"Aiffres",24.2328435930816,48.6702622280082,27.4874465315232,9.7,9.03849730332899,13.6224489795918,5.9,8.1,7.4
79048,"La Crèche",25.1395673412421,52.0237264480112,22.9588276343336,12.2,9.99651081646895,12.9097897354737,4.7,9.2,9.4
79049,"Bressuire",29.1570380789712,48.3070431025821,22.5459660403898,9.4,15.9298703908369,13.2295719844358,9,11.3,6.9
79061,"Celles-sur-Belle",29.9377916018663,49.144634525661,23.0689476412649,12.6,14.1524105754277,13.634873811865,6.9,7.6,13.1
